key	function	accession	associated_groups	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII
func_8b2e46958681	Photosystem I reaction centre subunit VIII	167546.P9301_17121	HL	0.0641025641025641	78	0	31	0	11
func_8b77bacb4ffb	flavoprotein involved in K transport	167546.P9301_13171	HL	0.10256410256410256	78	0	31	0	11
func_8b999b132c25	helix_turn_helix,  cAMP Regulatory protein	1501269.EW15_1459,167555.NATL1_11461	LLI	0	78	0.16129032258064516	31	0	11
func_8b9af0f636e3	WbqC-like protein family	1215092.PA6_056_00020,706587.Desti_1711,457396.CSBG_00482,926561.KB900620_gene3031,506534.Rhein_1695,573569.F7308_0863,402881.Plav_3312	HL,LLI	0.038461538461538464	78	0.0967741935483871	31	0	11
func_8bd42f134ebd	Nucleotidyl transferase	1122947.FR7_1610,1501268.EW14_1705,90813.JQMT01000001_gene745,314287.GB2207_05984,93060.P9215_14441,439493.PB7211_1043	HL,LLIILLIII	0.07692307692307693	78	0	31	0.09090909090909091	11
func_8bde0cf497ad	ABC-type phosphate phosphonate transport system periplasmic component	167548.EU98_0460	HL	0.16666666666666666	78	0	31	0	11
func_8be9ef8507e7	hflX :: GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	74547.PMT_1626,1499502.EV12_0735		0	78	0	31	0	11
func_8beae3909a7c	Domain of unknown function (DUF4214)	167555.NATL1_00831,1501269.EW15_0082,1501269.EW15_2184,1501269.EW15_0484,167555.NATL1_21051,1122201.AUAZ01000030_gene2748,1042375.AFPL01000030_gene511,709032.Sulku_2065,1501269.EW15_0079,1501269.EW15_0487,167555.NATL1_01021,1054213.HMPREF9946_00709,167555.NATL1_15761	HL,LLI	0.02564102564102564	78	0.8387096774193549	31	0	11
func_8cad4d2cbbb9	nagB :: Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	1499502.EV12_1096,74547.PMT_1424		0	78	0	31	0	11
func_8cc3b8589df1	mshB :: cell adhesion	74546.PMT9312_1201,1501269.EW15_1246	HL,LLI	0.02564102564102564	78	0.16129032258064516	31	0	11
func_8cccf97805ea	LysM domain	167539.Pro_1291,167539.Pro_0916	LLI,LLIILLIII	0	78	0.06451612903225806	31	0.45454545454545453	11
func_8cebeb7b510e	ndhF1 :: NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	1499502.EV12_1121,74547.PMT_0848		0	78	0	31	0	11
func_8dbd169a88d3	Uncharacterized protein conserved in bacteria (DUF2130)	479437.Elen_1799,1235794.C811_00418,2340.JV46_03130,1384484.AEQU_0909,997353.HMPREF9144_2392	HL,LLI	0.05128205128205128	78	0.03225806451612903	31	0	11
func_8e483db98486	Trypsin and protease inhibitor	74547.PMT_1047		0	78	0	31	0	11
func_8e78acffcc15	COG1208 Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis translation initiation factor 2B,  gamma epsilon subunits eIF-2Bgamma eIF-2Bepsilon	74546.PMT9312_1328,1225785.CM001983_gene428,167548.EU98_1857,167542.P9515_14021,59919.PMM1216,167546.P9301_14051,194867.ALBQ01000008_gene2105,167539.Pro_1320,146891.A9601_14401,59921.EU92_0276,93059.P9211_12391,1499499.EV06_0054,394221.Mmar10_2465,931276.Cspa_c45450,866895.HBHAL_1982	HL,LLIILLIII	0.20512820512820512	78	0	31	0.2727272727272727	11
func_8ed5d7fb5d53	Oxidoreductase family,  C-terminal alpha beta domain	59925.EU91_1253,74546.PMT9312_1300	HL,LLI	0.07692307692307693	78	0.03225806451612903	31	0	11
func_8f778bdce58e	lacG :: Binding-protein-dependent transport system inner membrane component	74547.PMT_1120,1499502.EV12_1041		0	78	0	31	0	11
func_8fabccd7041e	ABC-type nitrate sulfonate bicarbonate transport	585423.KR49_00975	HL,LLI	0.21794871794871795	78	0.03225806451612903	31	0	11
func_8facfe3dddd3	PIF1-like helicase	74547.PMT_1107,1499502.EV12_1026		0	78	0	31	0	11
func_9028c81eae0f	Polysaccharide pyruvyl transferase	74547.PMT_0690,1499502.EV12_2639		0	78	0	31	0	11
func_90911e5e525a	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	1501269.EW15_1260,167555.NATL1_13271	LLI	0	78	0.25806451612903225	31	0	11
func_909b05d27dac	sequence-specific DNA binding	1499498.EV05_0020,167539.Pro_1115,74547.PMT_1070,93059.P9211_11051,1499498.EV05_1452	LLIILLIII	0	78	0	31	1.0	11
func_90ad2755497b	Histidine-specific methyltransferase,  SAM-dependent	74547.PMT_0151,1499502.EV12_1864		0	78	0	31	0	11
func_90b6dbd1e66c	Dockerin type I repeat	1499502.EV12_1375,74547.PMT_2041		0	78	0	31	0	11
func_90e8f75cf5fc	helicase activity	716544.wcw_1894,1501268.EW14_1400,1501268.EW14_1866,1226322.HMPREF1545_03063	HL,LLI	0.05128205128205128	78	0.12903225806451613	31	0	11
func_9100e92a1f74	Methionine biosynthesis protein MetW	329726.AM1_4799,614083.AWQR01000023_gene152,933262.AXAM01000068_gene2770,1501269.EW15_0540,536019.Mesop_2613,535289.Dtpsy_0563,373994.Riv7116_5910,84588.SYNW0104,709032.Sulku_2113	HL,LLI	0.038461538461538464	78	0.25806451612903225	31	0	11
func_9101a84969b3	carboxylic ester hydrolase activity	59919.PMM1469,167542.P9515_16491	HL	0.08974358974358974	78	0	31	0	11
func_9152067ff9ee	EamA-like transporter family	74547.PMT_0625,1499502.EV12_2731		0	78	0	31	0	11
func_92142b4b1b3d	Belongs to the bacterial ribosomal protein bS21 family	1499502.EV12_0825		0	78	0	31	0	11
func_9232acac5ed7	ycf60 :: Chloroplast import apparatus Tic20-like	1499502.EV12_2397,74547.PMT_2258	LLIILLIII	0	78	0	31	0.09090909090909091	11
func_924ff74399d7	ugpB :: Bacterial extracellular solute-binding protein	74547.PMT_0694,1499502.EV12_2635		0	78	0	31	0	11
func_928b93ee52e6	hyaD :: Glycosyl transferase, family 2	59919.PMM0354,146891.A9601_03901	HL	0.08974358974358974	78	0	31	0	11
func_92a82b6c6bc7	PFAM Uncharacterised protein family UPF0047	167539.Pro_1487,1499502.EV12_1949	LLIILLIII	0	78	0	31	0.5454545454545454	11
func_9303b7d903cf	hepA :: Alternative locus ID	1499499.EV06_0751,74547.PMT_2158,167539.Pro_0047,1499498.EV05_1024,93059.P9211_00501	LLIILLIII	0	78	0	31	1.0	11
func_93a9755f1fd7	cdsA :: Alternative locus ID	59925.EU91_1103,59926.EV02_0492,74546.PMT9312_1096,1471522.JFNU01000151_gene710,1501268.EW14_1225,59921.EU92_0987	HL	0.2692307692307692	78	0	31	0	11
func_93a99d5d20b2	COG1682 ABC-type polysaccharide polyol phosphate export systems,  permease component	59931.WH7805_08987,166318.Syn8016DRAFT_2912,69042.WH5701_03114	HL	0.07692307692307693	78	0	31	0	11
func_94e66315258e	cpeY :: bilin biosynthesis protein CpeY	1499502.EV12_0422,93059.P9211_03361,1499499.EV06_0460,1501269.EW15_0402,167539.Pro_0341,167555.NATL1_03891,74547.PMT_1679,1499498.EV05_0728	LLI,LLIILLIII	0	78	0.8709677419354839	31	1.0	11
func_95b3493d8b67	COG0845 Membrane-fusion protein	74547.PMT_0076	HL,LLI	0.01282051282051282	78	0.06451612903225806	31	0	11
func_9637ccac5044	4-amino-4-deoxy-L-arabinose transferase and related	1499498.EV05_1742,74547.PMT_1976,93059.P9211_08111,167555.NATL1_07141,1499502.EV12_1813,1501269.EW15_0758	LLI,LLIILLIII	0	78	0.7419354838709677	31	0.2727272727272727	11
func_964508893945	Papain-like cysteine protease AvrRpt2	74547.PMT_2145,1499502.EV12_2235	LLI	0	78	0.03225806451612903	31	0	11
func_9666502f9fee	EF hand	1499502.EV12_2159,74547.PMT_0806		0	78	0	31	0	11
func_9695df2051ad	MotA/TolQ/ExbB proton channel family	93057.EU95_0722	HL,LLI	0.02564102564102564	78	0.25806451612903225	31	0	11
func_96a4eff613f5	MAPEG family	999141.GME_11197,1499502.EV12_2817,1499502.EV12_0817,74547.PMT_1025,74547.PMT_0549		0	78	0	31	0	11
func_96b9c6892cc2	rbpD :: RNA recognition motif	74547.PMT_1081,167539.Pro_1197,93059.P9211_11941,167555.NATL1_19341,1499499.EV06_1399	LLI,LLIILLIII	0	78	0.967741935483871	31	0.6363636363636364	11
func_96f08b6a136c	beta-glucosidase 2,  glycosyl-hydrolase family 116 N-term	1499502.EV12_1539,74547.PMT_0373		0	78	0	31	0	11
func_973976b953b0	COG2931,  RTX toxins and related Ca2 -binding proteins	1342302.JASC01000002_gene100,765913.ThidrDRAFT_0694	HL,LLI	0.038461538461538464	78	0.12903225806451613	31	0	11
func_974500f2a8cf	Pfam:DUF1049	93059.P9211_01661,1499499.EV06_0864,1499498.EV05_0903	LLIILLIII	0	78	0	31	0.8181818181818182	11
func_9791be7def4f	glycosyl transferase	232348.ADXL01000054_gene1745,166318.Syn8016DRAFT_1726,59919.PMM1220,1156935.QWE_11331,1280380.KR100_14690,146891.A9601_13931,316279.Syncc9902_0192,110662.Syncc9605_2369	HL,LLI	0.1794871794871795	78	0.0967741935483871	31	0	11
func_979505e07ec6	Domain of unknown function (DUF4070)	74547.PMT_0173,1499502.EV12_1835		0	78	0	31	0	11
func_9795bdd17f66	Mycobacterial 4 TMS phage holin,  superfamily IV	74547.PMT_0070,1499502.EV12_1477		0	78	0	31	0	11
func_97dbd402eef6	Precorrin-6x reductase CbiJ/CobK	1499502.EV12_2173,167539.Pro_0503,74547.PMT_1264	LLIILLIII	0	78	0	31	0.2727272727272727	11
func_98205b164d4a	Paralytic GBP PSP peptide	74547.PMT_1278,1499502.EV12_3091		0	78	0	31	0	11
func_98b1ef9797da	ligand gated channel (GIC family)	74547.PMT_0515		0	78	0	31	0	11
func_9941ccd50e7f	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	93059.P9211_12891,93060.P9215_14641,1499498.EV05_1247	HL,LLIILLIII	0.05128205128205128	78	0	31	0.2727272727272727	11
func_9a32d2ad61af	ndhL :: electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient. Cyanobacterial NDH-1 also plays a role in inorganic carbon- concentration	221359.RS9916_27584,1471522.JFNU01000005_gene1540,146891.A9601_06261,74546.PMT9312_0570,74547.PMT_0467,59921.EU92_0780,167542.P9515_06351,59931.WH7805_00045,74545.EU96_1228,167546.P9301_05961,59919.PMM0570,1499502.EV12_2932,93057.EU95_1431,59925.EU91_0065	HL,LLI	0.8974358974358975	78	0.8709677419354839	31	0	11
func_9a70cbac38d6	Peptidase family M23	1499502.EV12_1913,74547.PMT_1358,74547.PMT_0752,74547.PMT_0751,1499502.EV12_2574,1499502.EV12_2571		0	78	0	31	0	11
func_9ab26b07163a	HNH endonuclease HNH nuclease	1471459.JFLJ01000219_gene649,74547.PMT_0036,59919.PMM1403,1471522.JFNU01000219_gene474	HL	0.21794871794871795	78	0	31	0	11
func_9af6d70351a1	Glutaredoxin	167546.P9301_12821,146891.A9601_12751,59925.EU91_1372,74545.EU96_1397,59919.PMM1423	HL	0.3974358974358974	78	0	31	0	11
func_9b66681b74a2	Crp-like helix-turn-helix domain	1499502.EV12_2884,74547.PMT_0502		0	78	0	31	0	11
func_9b8efdd871ef	UbiA prenyltransferase	74547.PMT_2031,167548.EU98_1814,232348.ADXL01000091_gene448	HL,LLI	0.08974358974358974	78	0.16129032258064516	31	0	11
func_9d0dc04b7dd5	3-demethylubiquinone-9 3-O-methyltransferase activity	74545.EU96_1558,944480.ATUV01000002_gene337,74545.EU96_1573,167542.P9515_13841,413404.Rmag_0896,167548.EU98_0638,1501268.EW14_1470,167555.NATL1_00441,167550.EV00_1140,167546.P9301_14201,167542.P9515_12801,1501269.EW15_1731,59921.EU92_0472	HL,LLI	0.20512820512820512	78	0.16129032258064516	31	0	11
func_9d4a2558d98f	ureF :: Required for maturation of urease via the functional incorporation of the urease nickel metallocenter	93057.EU95_0265,59919.PMM0968,74546.PMT9312_0831,1499502.EV12_2362,74547.PMT_2231,59925.EU91_0861,146891.A9601_08901,167555.NATL1_19211,59921.EU92_0676,167548.EU98_0549,74545.EU96_0480,167546.P9301_08881,1501269.EW15_1982,59926.EV02_0181,93060.P9215_09201,1501268.EW14_0919	HL,LLI	0.8333333333333334	78	0.967741935483871	31	0	11
func_9d5e05d5cd07	outer membrane	444862.E3SLP4_9CAUD,445685.E3SK49_9CAUD	HL,LLI	0.1282051282051282	78	0.03225806451612903	31	0	11
func_9d67413ceebc	NAD(P)H-binding	1175306.GWL_38020,232348.ADXL01000091_gene451,394.NGR_a02350,1408445.JHXP01000006_gene135,1400524.KL370779_gene644,582402.Hbal_0201,234267.Acid_0574,1094715.CM001373_gene393,706587.Desti_0225	HL	0.14102564102564102	78	0	31	0	11
func_9d813781bf76	psr :: Cell envelope-related transcriptional attenuator domain	1499502.EV12_2213,74547.PMT_1079		0	78	0	31	0	11
func_9e1534d6935c	CHASE2	74547.PMT_2146,1499502.EV12_2242,1499502.EV12_2236,59926.EV02_1825	HL,LLI	0.038461538461538464	78	0.03225806451612903	31	0	11
func_9f3bf1aebaae	Esterase lipase thioesterase family	1499502.EV12_2409,74547.PMT_2269		0	78	0	31	0	11
func_9f67528810a0	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	221360.RS9917_09206,614083.AWQR01000001_gene3075,1535287.JP74_13180,864073.HFRIS_000825,221359.RS9916_38597,366602.Caul_2719,313625.BL107_05869	HL,LLIILLIII	0.11538461538461539	78	0	31	0.09090909090909091	11
func_9f6e3c77b02d	Enoyl-(Acyl carrier protein) reductase	452638.Pnec_0334,1128421.JAGA01000003_gene3210,1126627.BAWE01000005_gene5681,1047013.AQSP01000144_gene878,1386089.N865_11355,58123.JOFJ01000018_gene4314,1380386.JIAW01000001_gene4832,1380380.JIAX01000010_gene175	HL	0.07692307692307693	78	0	31	0	11
func_9f98a536359c	Belongs to the pseudouridine synthase RluA family	74547.PMT_2042,1499502.EV12_1376		0	78	0	31	0	11
func_a06fb750aa71	HEAT repeat	91464.S7335_2124	HL,LLI	0.038461538461538464	78	0.06451612903225806	31	0	11
func_a0dfdbbe67ab	ictB :: O-Antigen ligase	1499502.EV12_1619,74547.PMT_1821		0	78	0	31	0	11
func_a20b054b1467	Alkyl hydroperoxide reductase	93060.P9215_09891,167542.P9515_09851,59919.PMM0903,167546.P9301_09561	HL	0.1794871794871795	78	0	31	0	11
func_a2385767ba25	atp1 :: ATP synthase	1499498.EV05_0138,1499499.EV06_1845,167555.NATL1_18551,167539.Pro_1610,93059.P9211_15761,1501269.EW15_1907,74547.PMT_1473	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.7272727272727273	11
func_a2671d3443a7	Bacterial sugar transferase	269796.Rru_A3102,99598.Cal7507_2077,1137281.D778_00087,533240.CRC_03352,1501268.EW14_1485,441768.ACL_1049,1499502.EV12_1730,1381123.AYOD01000011_gene2847,1380600.AUYN01000001_gene2263,74547.PMT_1908,411471.SUBVAR_05332,1408323.JQKK01000012_gene888,63737.Npun_F4852,717231.Flexsi_0364	HL,LLIILLIII	0.15384615384615385	78	0	31	0.09090909090909091	11
func_a295aeada101	TIGRFAM flavin-dependent oxidoreductase,  MSMEG_0569 family	167546.P9301_13111	HL	0.10256410256410256	78	0	31	0	11
func_a2ebecd05eca	2Fe-2S iron-sulfur cluster binding domain	316279.Syncc9902_1597,64471.sync_0892,585423.KR49_12915	LLI,LLIILLIII	0	78	0.0967741935483871	31	0.2727272727272727	11
func_a31b36e06e5e	psbK :: One of the components of the core complex of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	1499502.EV12_1681		0	78	0	31	0	11
func_a35ff21f1905	Transglycosylase SLT domain	74547.PMT_0873,1499502.EV12_1158		0	78	0	31	0	11
func_a3e9ba3585a2	Iron starvation-induced chlorophyll a(B) binding protein IsiA	167539.Pro_0892,93059.P9211_11631,167539.Pro_1174,1499499.EV06_1376,1499498.EV05_1390	LLIILLIII	0	78	0	31	1.0	11
func_a410387ffc44	Component of the F(0) channel,  it forms part of the peripheral stalk,  linking F(1) to F(0)	1499502.EV12_2606,74547.PMT_0721		0	78	0	31	0	11
func_a412d1c741d8	phosphonate ABC transporter,  permease protein PhnE	167546.P9301_12521	HL	0.08974358974358974	78	0	31	0	11
func_a467f3722de8	Aminotransferase class I and II	1499502.EV12_1916,74547.PMT_1360		0	78	0	31	0	11
func_a4a0bdc07109	mtfB :: Glycosyl transferases group 1	1501269.EW15_2187,167555.NATL1_21071	LLI	0	78	0.7741935483870968	31	0	11
func_a5496c98bcc0	Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose,  forming dTDP-6-deoxy-L-lyxo-4- hexulose	180281.CPCC7001_57,643473.KB235931_gene4958,395493.BegalDRAFT_2269,203119.Cthe_2560,506534.Rhein_1592,1123248.KB893329_gene4457,1140.Synpcc7942_0058,410358.Mlab_1425,110663.KI911558_gene2054,1244869.H261_02786,167542.P9515_14111	HL	0.10256410256410256	78	0	31	0	11
func_a55da1b473ef	DinB superfamily	1499502.EV12_1863,74547.PMT_0152		0	78	0	31	0	11
func_a5b3c9c65db5	Histidine kinase	1499498.EV05_0087,1499499.EV06_1919,93059.P9211_15011	LLIILLIII	0	78	0	31	0.45454545454545453	11
func_a5dacfc1f598	radical SAM domain protein	59921.EU92_0476,167548.EU98_1834,1499502.EV12_3049,1131269.AQVV01000023_gene2385,167546.P9301_14401	HL,LLI	0.038461538461538464	78	0.03225806451612903	31	0	11
func_a5f4e3a125bb	Ribosomal L29e protein family	1499502.EV12_0015,74547.PMT_1054		0	78	0	31	0	11
func_a6001616e9ac	- Catabolite gene activator and regulatory subunit of cAMP-dependent protein	167548.EU98_0461	HL	0.1794871794871795	78	0	31	0	11
func_a6511fb0a9c7	Pterin 4 alpha carbinolamine dehydratase	74547.PMT_1283,1499502.EV12_2488		0	78	0	31	0	11
func_a72a3986b4c8	Bacterial trigger factor protein (TF)	74547.PMT_1011,1499502.EV12_0850		0	78	0	31	0	11
func_a72b09a12c9d	M61 glycyl aminopeptidase	74547.PMT_0711,1499502.EV12_2617		0	78	0	31	0	11
func_a74bf01ee548	Raf kinase inhibitor-like protein,  YbhB YbcL family	59926.EV02_1181	HL	0.0641025641025641	78	0	31	0	11
func_a76ab7012e56	Stage II sporulation protein	74547.PMT_0731,1499502.EV12_2595		0	78	0	31	0	11
func_a849805560d1	Has lipid A 3-O-deacylase activity. Hydrolyzes the ester bond at the 3 position of lipid A,  a bioactive component of lipopolysaccharide (LPS),  thereby releasing the primary fatty acyl moiety	167546.P9301_12641,1499502.EV12_0529,74547.PMT_1514	HL,LLIILLIII	0.02564102564102564	78	0	31	0.09090909090909091	11
func_a88ef1cd556a	Glycosyl transferase 4-like domain	74547.PMT_1927,1499502.EV12_1750,522306.CAP2UW1_0115	HL	0.02564102564102564	78	0	31	0	11
func_a8a01d128399	Transketolase,  thiamine diphosphate binding domain	59919.PMM1235,146891.A9601_14541,196162.Noca_4222	HL	0.07692307692307693	78	0	31	0	11
func_a92045f27fb0	vsr :: May nick specific sequences that contain T G mispairs resulting from m5C-deamination	74546.PMT9312_0372,93060.P9215_04531,167542.P9515_04381,146891.A9601_04271	HL	0.15384615384615385	78	0	31	0	11
func_a9a9e4e52d7b	nagA :: Belongs to the metallo-dependent hydrolases superfamily. NagA family	1499499.EV06_0612,93059.P9211_01851,1499498.EV05_0884,1499502.EV12_1373,167555.NATL1_02421,167539.Pro_0192,74547.PMT_2039	LLI,LLIILLIII	0	78	0.967741935483871	31	1.0	11
func_a9c422b274d4	Band 7 protein	1499502.EV12_0995		0	78	0	31	0	11
func_a9cc4d5668cc	Two component sensor histidine kinase	74547.PMT_0265,1499502.EV12_0162		0	78	0	31	0	11
func_a9cca4053596	Subunits I and II form the functional core of the enzyme complex. Electrons originating in cytochrome c are transferred via heme a and Cu(A) to the binuclear center formed by heme a3 and Cu(B)	167542.P9515_12631,93060.P9215_16631,59921.EU92_1628,93057.EU95_1336	HL,LLI	0.05128205128205128	78	0.06451612903225806	31	0	11
func_aa2ed96421f7	competence protein	1499502.EV12_0409,74547.PMT_1673		0	78	0	31	0	11
func_aa492ebfa235	narB :: Alternative locus ID	1501268.EW14_1548,59926.EV02_1848	HL	0.2564102564102564	78	0	31	0	11
func_aa849368a748	6-O-methylguanine DNA methyltransferase,  DNA binding domain	1499502.EV12_0158,74547.PMT_0269		0	78	0	31	0	11
func_ab0d9ed3b36c	rumA :: Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	167539.Pro_0965,74547.PMT_0737,1499502.EV12_2589,1499499.EV06_1158	LLIILLIII	0	78	0	31	0.6363636363636364	11
func_ab827a63252a	comA :: Phospholipase D. Active site motifs.	1499502.EV12_0715		0	78	0	31	0	11
func_abf5f26d5569	C-methyltransferase C-terminal domain	93060.P9215_14381,167542.P9515_07271,59919.PMM1232,43989.cce_0379,146891.A9601_14051,1140.Synpcc7942_0057,466038.KI421440_gene1165,1280380.KR100_01430,321332.CYB_2177,1218084.BBJK01000006_gene875,167548.EU98_1837,1501269.EW15_2179,1532558.JL39_29510	HL,LLI	0.10256410256410256	78	0.12903225806451613	31	0	11
func_ac0e002eca87	Rubrerythrin	1499502.EV12_2269,74547.PMT_2166		0	78	0	31	0	11
func_ac3613f527bd	Belongs to the pirin family	1471522.JFNU01000179_gene544,74545.EU96_1689,146891.A9601_15681,167542.P9515_15311,1471459.JFLJ01000137_gene1226,74546.PMT9312_1463,167546.P9301_15531,59919.PMM1366,1501268.EW14_1670,59926.EV02_1603,167548.EU98_1677,93057.EU95_0428,59925.EU91_1534	HL	0.9487179487179487	78	0	31	0	11
func_ac963c0700a5	Belongs to the group II decarboxylase family	74547.PMT_0474		0	78	0	31	0	11
func_ad0b1e5b3393	Methanol dehydrogenase beta subunit	1499502.EV12_3031,74547.PMT_1774		0	78	0	31	0	11
func_ad1285e830a8	Myosin N-terminal SH3-like domain	1501268.EW14_1523,59919.PMM0721,167546.P9301_12451,167548.EU98_0521,74545.EU96_1342,167548.EU98_0526	HL	0.47435897435897434	78	0	31	0	11
func_ad66ed80f204	Binding-protein-dependent transport system inner membrane component	1471522.JFNU01000200_gene465,74547.PMT_0554,59919.PMM0371,59926.EV02_0435,1471459.JFLJ01000129_gene1071,118166.JH976537_gene465,631454.N177_2202,1499502.EV12_0926,1499502.EV12_2812	HL,LLI	0.358974358974359	78	0.06451612903225806	31	0	11
func_adb058a0af42	galE :: Belongs to the NAD(P)-dependent epimerase dehydratase family	935948.KE386495_gene1757,292564.Cyagr_1193,608534.GCWU000341_01375,1508644.SFBmNL_00375,1197706.AKKK01000013_gene2086	HL	0.07692307692307693	78	0	31	0	11
func_adf216e5b72d	sdmt :: Mycolic acid cyclopropane synthetase	74547.PMT_0551,1499502.EV12_2815		0	78	0	31	0	11
func_adf4ae4486f2	Putative DNA-binding domain	32051.SynWH7803_1308,93060.P9215_04491,192952.MM_2730	HL	0.05128205128205128	78	0	31	0	11
func_ae85914c97ba	Hantavirus glycoprotein G2	167548.EU98_0994,93060.P9215_07061,93057.EU95_1268,146891.A9601_06801,167546.P9301_06501,1501268.EW14_0669	HL	0.8717948717948718	78	0	31	0	11
func_aeef78db9e55	Heat-labile enterotoxin alpha chain	59925.EU91_1344,74545.EU96_1755,167546.P9301_13081,93060.P9215_16801,1499499.EV06_1891,59919.PMM1392,146891.A9601_13011,167548.EU98_1964,1501268.EW14_1358,1471522.JFNU01000202_gene986,59926.EV02_1840	HL,LLIILLIII	0.7051282051282052	78	0	31	0.09090909090909091	11
func_af62de65d2b7	ugpE :: Binding-protein-dependent transport system inner membrane component	74547.PMT_0692,1499502.EV12_2637		0	78	0	31	0	11
func_afe597c76505	Chlorophyll a b binding light harvesting protein PcbF	1499499.EV06_0007,167539.Pro_1288,93059.P9211_14531,1499498.EV05_0446	LLIILLIII	0	78	0	31	0.9090909090909091	11
func_b01aeff5e2eb	pcxA :: Involved in light-induced Na( )-dependent proton extrusion. Also seems to be involved in CO(2) transport	74547.PMT_0748,1499502.EV12_2577		0	78	0	31	0	11
func_b02a5700a25f	TIGRFAM phosphonate degradation operons associated HDIG domain protein	167546.P9301_12561	HL	0.07692307692307693	78	0	31	0	11
func_b0ea9e9d5376	dTDP-4-dehydrorhamnose reductase activity	1223523.H340_05289,1206737.BAGF01000151_gene6163	LLI	0	78	0.16129032258064516	31	0	11
func_b140789a3041	FecR protein	1499502.EV12_2237,1280380.KR100_15145,74547.PMT_2147		0	78	0	31	0	11
func_b1c28bf7cee8	VanW like protein	74547.PMT_0954,1499502.EV12_0266		0	78	0	31	0	11
func_b2602a101720	Transcriptional regulatory protein,  C terminal	1499502.EV12_2160,74547.PMT_0805,74547.PMT_1357		0	78	0	31	0	11
func_b2a59244b555	outer membrane autotransporter barrel domain protein	167542.P9515_12121,167550.EV00_1992,59919.PMM1121	HL	0.23076923076923078	78	0	31	0	11
func_b32c77f262d8	Belongs to the ArsC family	246197.MXAN_5496,1242864.D187_008176,74547.PMT_1256,1499502.EV12_2182	LLIILLIII	0	78	0	31	0.18181818181818182	11
func_b34eb7ad4f47	sirohydrochlorin cobaltochelatase activity	74547.PMT_2238		0	78	0	31	0	11
func_b3bbb0416931	Cupin domain	166318.Syn8016DRAFT_0017,1499502.EV12_2713,74547.PMT_0634		0	78	0	31	0	11
func_b48336e8194b	peptidase activity	1173021.ALWA01000039_gene1829,240016.ABIZ01000001_gene3393	HL,LLIILLIII	0.038461538461538464	78	0	31	0.2727272727272727	11
func_b53d2bb31001	gsmt :: ubiE/COQ5 methyltransferase family	1499502.EV12_2814,74547.PMT_0552		0	78	0	31	0	11
func_b56519c7b274	chrA :: chromate transporter	74545.EU96_0967,74546.PMT9312_0723,59919.PMM0711,167548.EU98_0535,167555.NATL1_11551,59926.EV02_0830,167546.P9301_12381,1501269.EW15_1468,1471459.JFLJ01000113_gene256	HL,LLI	0.5512820512820513	78	0.16129032258064516	31	0	11
func_b5ddc3c94d13	YlqD protein	166318.Syn8016DRAFT_2587,32051.SynWH7803_0581,59931.WH7805_06236	LLIILLIII	0	78	0	31	0.36363636363636365	11
func_b5df9eb2ba79	Uncharacterized ACR,  COG1430	1499502.EV12_1264		0	78	0	31	0	11
func_b5ff69c722e4	PPIC-type PPIASE domain	1501269.EW15_2169,1499502.EV12_0301,1471522.JFNU01000223_gene795,74547.PMT_0078,292564.Cyagr_2690,1499502.EV12_1522,167555.NATL1_20991,98439.AJLL01000061_gene624	HL,LLI	0.038461538461538464	78	0.3225806451612903	31	0	11
func_b63c9e07a935	PFAM Glycosyl transferase,  group 1	1499502.EV12_1502,240292.Ava_0349,167542.P9515_13821,742766.HMPREF9455_00587,113355.CM001775_gene3613,59925.EU91_1411	HL	0.07692307692307693	78	0	31	0	11
func_b66b0df04ccc	crcB1 :: Important for reducing fluoride concentration in the cell, thus reducing its toxicity	1499498.EV05_0320,93059.P9211_17591,167539.Pro_1794,74547.PMT_0123,167555.NATL1_20861,1501269.EW15_2157,1499499.EV06_1649,1499502.EV12_1532	LLI,LLIILLIII	0	78	0.9354838709677419	31	0.8181818181818182	11
func_b6c115b9ca06	Short repeat of unknown function (DUF308)	1499502.EV12_1900,1499502.EV12_0928,74547.PMT_1345,74547.PMT_0895		0	78	0	31	0	11
